 317.12       -9.765625E-02 
 317.59       -.15625 
 318.12       -5.859375E-02 
 318.58       -.0390625 
 319.12       -.2539062 
 319.6        -.1367188 
 320.095      -.1367187 
 320.635      -.0390625 
 321.12       -.15625 
 321.61       -.234375 
 322.08       -.1171875 
 322.595      -.1171875 
 323.065      -.15625 
 323.595      -1.953125E-02 
 324.08       -.2148437 
 324.585      -3.906249E-02 
 325.07       -.15625 
 325.63       -.15625 
 326.105      -.15625 
 326.61       -.1757812 
 327.115      -.1171875 
 327.62       -3.906249E-02 
 328.095      -.1953125 
 328.62       -.1367187 
 329.07        0 
 329.585      -9.765624E-02 
 330.11       -9.765624E-02 
 330.645       0 
 331.14       -.0390625 
 331.585      -3.906249E-02 
 332.08       -9.765624E-02 
 332.63       -.2148437 
 333.12       -5.859375E-02 
 333.58       -.1171875 
 334.105       0 
 334.645      -1.953125E-02 
 335.115      -.0390625 
 335.615      -9.765624E-02 
 336.07       -7.812499E-02 
 336.575      -9.765624E-02 
 337.075      -.0390625 
 337.595      -.1757812 
 338.07       -9.765624E-02 
 338.61       -.1367187 
 339.09       -.15625 
 339.64       -5.859374E-02 
 340.11       -5.859375E-02 
 340.64        0 
 341.13       -.15625 
 341.635      -9.765624E-02 
 342.13        .0390625 
 342.605      -.15625 
 343.075      -9.765624E-02 
 343.585      -9.765624E-02 
 344.055      -5.859375E-02 
 344.55       -.078125 
 345.065      -5.859376E-02 
 345.6        -9.765624E-02 
 346.125      -1.953125E-02 
 346.6        -.078125 
 347.06        1.953126E-02 
 347.61       -.0390625 
 348.095       5.859375E-02 
 348.56       -5.859375E-02 
 349.06        .0390625 
 349.59        5.859375E-02 
 350.065      -1.953125E-02 
 350.605      -.078125 
 351.09       -5.859375E-02 
 351.59        .0390625 
 352.095      -.078125 
 352.64        .1171875 
 353.06       -.1171875 
 353.61        9.765624E-02 
 354.11        .0390625 
 354.575       .078125 
 355.055      -.1171875 
 355.57       -.078125 
 356.075       .0390625 
 356.585       .15625 
 357.09       -1.953125E-02 
 357.6        -1.953125E-02 
 358.085      -1.490116E-08 
 358.6         7.812499E-02 
 359.09        1.953125E-02 
 359.595       .15625 
 360.11        9.765624E-02 
 360.585       9.765624E-02 
 361.085       5.859374E-02 
 361.575       9.765624E-02 
 362.07        .1953125 
 362.575       9.765625E-02 
 363.105       5.859375E-02 
 363.58        5.859375E-02 
 364.095       .1171875 
 364.585       .1367187 
 365.09        .1171875 
 365.595       .1367187 
 366.105       .234375 
 366.59        .15625 
 367.075       .15625 
 367.58        9.765624E-02 
 368.08        .2148437 
 368.615       .1171875 
 369.085       .1171875 
 369.595       9.765624E-02 
 370.1         .1367187 
 370.605       5.859375E-02 
 371.105       .1171875 
 371.615       .1757812 
 372.08        9.765624E-02 
 372.6         .2539062 
 373.09        .1953125 
 373.595       .1367187 
 374.07        1.953125E-02 
 374.575       .1757812 
 375.075       1.953125E-02 
 375.58        9.765624E-02 
 376.085       5.859375E-02 
 376.575       9.765624E-02 
 377.095       5.859375E-02 
 377.6         .2148437 
 378.075       7.812499E-02 
 378.6         .15625 
 379.095       3.906249E-02 
 379.59        3.906249E-02 
 380.1         .1171875 
 380.57        .078125 
 381.055       .078125 
 381.61        .1953125 
 382.065      -1.953125E-02 
 382.555      -5.859375E-02 
 383.12        .078125 
 383.585      -1.953125E-02 
 384.08        .078125 
 384.6         1.953125E-02 
 385.095       1.953125E-02 
 385.555      -.0390625 
 386.105      -5.859374E-02 
 386.62       -.15625 
 387.075       5.859375E-02 
 387.57       -.078125 
 388.085       .078125 
 388.59        3.906249E-02 
 389.1        -.078125 
 389.58       -5.859375E-02 
 390.09       -.1171875 
 390.555       1.953125E-02 
 391.075      -.1367188 
 391.58       -.0390625 
 392.11       -1.953125E-02 
 392.575      -3.906249E-02 
 393.07       -.078125 
 393.58       -5.859374E-02 
 394.085      -7.812499E-02 
 394.6        -1.953124E-02 
 395.095       0 
 395.595      -1.953125E-02 
 396.08       -.15625 
 396.585      -.1171875 
 397.07        1.953125E-02 
 397.575       .0390625 
 398.09       -7.812499E-02 
 398.615      -5.859374E-02 
 399.095      -.1367187 
 399.585      -9.765624E-02 
 400.05       -5.859375E-02
