Σχήμα 12, παράγωγος 5 σημείων

282.575000	0.051234
283.080000	-0.009759
283.595000	0.032529
284.120000	0.006506
284.630000	-0.078884
285.095000	-0.040662
285.570000	0.039848
286.095000	0.088642
286.575000	-0.036595
287.090000	-0.005693
287.585000	0.022771
288.105000	-0.021144
288.575000	-0.004066
289.095000	0.000813
289.595000	0.002440
290.105000	-0.021957
290.605000	0.021957
291.080000	-0.000000
291.610000	-0.018704
292.105000	-0.007319
292.590000	0.032529
293.100000	-0.043101
293.590000	-0.043915
294.080000	0.033343
294.610000	0.034156
295.110000	0.006506
295.580000	-0.034969
296.080000	-0.034969
296.605000	0.013825
297.065000	-0.014638
297.600000	-0.047167
298.130000	0.035782
298.590000	0.013012
299.075000	0.014638
299.615000	0.017891
300.130000	-0.006506
300.635000	-0.016265
301.095000	-0.019518
301.585000	0.019518
302.105000	0.016265
302.630000	0.005693
303.120000	-0.008946
303.595000	-0.036595
304.075000	-0.006506
304.605000	0.039848
305.085000	-0.000813
305.560000	-0.026837
306.075000	-0.047981
306.585000	0.053673
307.090000	0.028463
307.590000	-0.023584
308.085000	0.003253
308.590000	-0.009759
309.065000	0.030090
309.555000	-0.027650
310.135000	-0.009759
310.650000	0.000813
311.135000	0.002440
311.615000	0.030903
312.140000	0.005693
312.630000	-0.029276
313.145000	0.019518
313.625000	0.024397
314.115000	-0.007319
314.625000	-0.019518
315.125000	0.004879
315.630000	0.033343
316.090000	-0.018704
316.555000	0.009759
317.120000	0.045541
317.590000	-0.065872
318.120000	-0.029276
318.580000	0.039035
319.120000	0.028463
319.600000	-0.002440
320.095000	-0.065872
320.635000	0.016265
321.120000	0.039035
321.610000	-0.021957
322.080000	0.036595
322.595000	-0.022770
323.065000	-0.006506
323.595000	0.025210
324.080000	-0.041475
324.585000	0.005693
325.070000	-0.008132
325.630000	0.008132
326.105000	0.047167
326.610000	-0.027650
327.115000	-0.037409
327.620000	0.067498
328.095000	0.008946
328.620000	-0.038222
329.070000	0.034156
329.585000	0.017078
330.110000	-0.013012
330.645000	-0.010572
331.140000	-0.057739
331.585000	0.016265
332.080000	0.028463
332.630000	0.011385
333.120000	0.031716
333.580000	-0.013825
334.105000	-0.022771
334.645000	-0.009759
335.115000	0.000000
335.615000	0.016265
336.070000	-0.025210
336.575000	-0.017891
337.075000	0.017891
337.595000	-0.024397
338.070000	0.024397
338.610000	0.026837
339.090000	0.019518
339.640000	-0.030903
340.110000	-0.036595
340.640000	0.071564
341.130000	-0.021957
341.635000	-0.045541
342.130000	0.023584
342.605000	0.009759
343.075000	0.004879
343.585000	-0.000000
344.055000	-0.008132
344.550000	0.013012
345.065000	0.003253
345.600000	0.010572
346.125000	0.009759
346.600000	0.012198
347.060000	-0.007319
347.610000	-0.010572
348.095000	0.042288
348.560000	-0.018704
349.060000	-0.041475
349.590000	-0.012198
350.065000	0.041475
350.605000	-0.014638
351.090000	0.028463
351.590000	-0.015451
352.095000	-0.011385
352.640000	0.053673
353.060000	-0.006506
353.610000	-0.044728
354.110000	-0.052047
354.575000	0.048794
355.055000	0.074004
355.570000	-0.021957
356.075000	-0.056926
356.585000	0.009759
357.090000	0.030903
357.600000	-0.000813
358.085000	0.021957
358.600000	0.025210
359.090000	-0.021144
359.595000	-0.010572
360.110000	-0.004066
360.585000	0.045541
361.085000	0.000000
361.575000	-0.043915
362.070000	-0.009759
362.575000	0.017891
363.105000	0.023584
363.580000	-0.003253
364.095000	-0.004879
364.585000	0.038222
365.090000	0.004879
365.595000	-0.024397
366.105000	-0.018704
366.590000	0.021144
367.075000	0.008132
367.580000	-0.032529
368.080000	-0.003253
368.615000	0.008946
369.085000	-0.013012
369.595000	-0.009759
370.100000	0.040662
370.605000	-0.014638
371.105000	0.022771
371.615000	0.034156
372.080000	-0.035782
372.600000	-0.055300
373.090000	0.020331
373.595000	0.001626
374.070000	-0.027650
374.575000	0.016265
375.075000	-0.001626
375.580000	-0.004879
376.085000	0.038222
376.575000	0.004066
377.095000	-0.018704
377.600000	-0.005693
378.075000	-0.040662
378.600000	0.029276
379.095000	0.011385
379.590000	-0.019518
380.100000	0.044728
380.570000	-0.026837
381.055000	-0.084576
381.610000	0.041475
382.065000	0.008946
382.555000	-0.003253
383.120000	0.015451
383.585000	-0.018704
384.080000	-0.013825
384.600000	-0.018704
385.095000	-0.040662
385.555000	0.040662
386.105000	0.020331
386.620000	-0.001626
387.075000	0.044728
387.570000	-0.052860
388.085000	-0.024397
388.590000	-0.012198
389.100000	0.028463
